test_id,number,problem,choice_1,choice_2,choice_3,choice_4,choice_5,answer
KSAT_2021_11_수능_미적분,28,함수 f(x)=6π(x-1)²에 대하여 함수 g(x)를 g(x)=3f(x)+4cosf(x)라 하자. 0<x<2에서 함수 g(x)가 극소가 되는 x의 개수는? [4점],6,7,8,9,10,2
KSAT_2022_10_고3_확률과 통계,3,"모든 항이 양수인 등비수열 {an}에 대하여 a₁a₃ = 4, a₃a₅ = 64일 때, a₆의 값은? [3점]",16,16√2,32,32√2,64,3
KSAT_2022_10_고3_확률과 통계,4,[MultiModal] 함수 y=f(x)의 그래프가 그림과 같다. lim┬(x→1+) f(x) + lim┬(x→2-) f(x)의 값은? [3점],-4,-2,0,2,4,4
KSAT_2022_10_고3_확률과 통계,5,"π/2 < θ < π인 θ에 대하여 sinθ=2cos(π-θ)일 때, cosθtanθ의 값은? [3점]",-2√5/5,√5/5,1/5,√5,2√5/5,5
KSAT_2022_10_고3_확률과 통계,6,"함수 f(x)=x³-2x²+2x+a에 대하여 곡선 y=f(x) 위의 점 (1, f(1))에서의 접선이 x축, y축과 만나는 점을 각각 P, Q라 하자. PQ=6일 때, 양수 a의 값은? [3점]",2√2,5√2/2,3√2,7√2/2,4√2,3
KSAT_2022_10_고3_확률과 통계,7,"[MultiModal] 두 함수 f(x)=x²-4x, g(x) = {-x²+2x (x < 2), -x²+6x-8 (x ≥ 2)의 그래프로 둘러싸인 부분의 넓이는? [3점]",40/3,14,44/3,46/3,16,4
KSAT_2022_10_고3_확률과 통계,8,"첫째항이 20인 수열 {an}이 모든 자연수 n에 대하여 an+1 = |an|-2를 만족시킬 때, ∑_{n=1}^{30} an의 값은? [3점]",88,90,92,94,96,2
KSAT_2022_10_고3_확률과 통계,9,"최고차항의 계수가 1인 다항함수 f(x)가 모든 실수 x에 대하여 xf'(x)-3f(x) = 2x²-8x를 만족시킬 때, f(1)의 값은? [4점]",1,2,3,4,5,3
KSAT_2022_10_고3_확률과 통계,10,"a>1인 실수 a에 대하여 두 곡선 y=-log₂(−x), y=log₂(x+2a)가 만나는 두 점을 A, B라 하자. 선분 AB의 중점이 직선 4x+3y+5=0 위에 있을 때, 선분 AB의 길이는? [4점]",3/2,7/4,2,9/4,5/2,5
KSAT_2022_10_고3_확률과 통계,11,"두 정수 a, b에 대하여 실수 전체의 집합에서 연속인 함수 f(x)가 다음 조건을 만족시킨다. (가) 0≤x<4에서 f(x)=ax²+bx-24이다. (나) 모든 실수 x에 대하여 f(x+4)=f(x)이다. 1<x<10일 때, 방정식 f(x)=0의 서로 다른 실근의 개수가 5이다. a+b의 값은? [4점]",18,19,20,21,22,4
KSAT_2022_10_고3_확률과 통계,12,"양수 a에 대하여 함수 f(x)=|4sin(ax-π/3)+2| (0≤x<4π/a)의 그래프가 직선 y=2와 만나는 서로 다른 점의 개수는 n이다. 이 n개의 점의 x좌표의 합이 39일 때, n×a의 값은? [4점]",π/2,π,3π/2,2π,5π/2,4
KSAT_2022_10_고3_확률과 통계,13,"[MultiModal] 그림과 같이 AB=2, BC=3√3, CA=√13인 삼각형 ABC가 있다. 선분 BC 위에 점 B가 아닌 점 D를 AD=2가 되도록 잡고, 선분 AC 위에 양 끝점 A, C가 아닌 점 E를 사각형 ABDE가 원에 내접하도록 잡는다. 다음은 선분 DE의 길이를 구하는 과정이다. 삼각형 ABC에서 코사인법칙에 의하여 cos(∠ABC)=(가)이다. 삼각형 ABD에서 sin(∠ABD)=√(1-(가)²)이므로 사인법칙에 의하여 삼각형 ABD의 외접원의 반지름의 길이는 (나)이다. 삼각형 ADC에서 사인법칙에 의하여 CD/sin(∠CAD) = AD/sin(∠ACD) 이므로 sin(∠CAD) = (CD×sin(∠ACD))/AD 이다. 삼각형 ADE에서 사인법칙에 의하여 DE=(다)이다. 위의 (가), (나), (다)에 알맞은 수를 각각 p, q, r라 할 때, p×q×r의 값은? [4점]",6√13/13,7√13/13,8√13/13,9√13/13,10√13/13,1
KSAT_2022_10_고3_확률과 통계,15,"수열 {an}의 첫째항부터 제n항까지의 합을 Sn이라 하자. 두 자연수 p, q에 대하여 Sn=pn²-36n+q일 때, Sn이 다음 조건을 만족시키도록 하는 p의 최솟값을 P₁이라 하자. 임의의 두 자연수 i, j에 대하여 i≠j이면 Si≠Sj이다. P=P₁일 때, ak <a₁을 만족시키는 자연수 k의 개수가 3이 되도록 하는 모든 q의 값의 합은? [4점]",372,377,382,387,392,1
KSAT_2022_10_고3_확률과 통계,23,"표준편차가 12인 정규분포를 따르는 모집단에서 크기가 36인 표본을 임의추출하여 구한 표본평균을 X라 할 때, σ(X)의 값은? [2점]",1,2,3,4,5,2
KSAT_2022_10_고3_확률과 통계,25,"이산확률변수 X의 확률분포를 표로 나타내면 다음과 같다. E(X)=-1일 때, V(aX)의 값은? (단, a는 상수이다.) [3점]",12,15,18,21,24,3
KSAT_2022_10_고3_확률과 통계,26,"다음 조건을 만족시키는 자연수 a, b, c, d의 모든 순서쌍 (a, b, c, d)의 개수는? [3점]
(가) a×b×c×d=8
(나) a+b+c+d<10",10,12,14,16,18,4
KSAT_2022_10_고3_확률과 통계,28,"정규분포를 따르는 두 확률변수 X, Y의 확률밀도함수를 각각 f(x), g(x)라 할 때, 모든 실수 x에 대하여 g(x)=f(x+6)이다. 두 확률변수 X, Y와 상수 k가 다음 조건을 만족시킨다.
(가) P(X≤11) = P(Y≥23)
(나) P(X≤k)+P(Y≤k)=1
오른쪽 표준정규분포표를 이용하여 구한 P(X≤k)+P(Y≥k)의 값이 0.1336일 때, E(X)+σ(Y)의 값은? [4점]",41/2,21,43/2,22,45/2,4
KSAT_2022_03_고3_기하,5,"π/2 < θ < π인 θ에 대하여 cosθtanθ = -1/2일 때, cosθ+tanθ의 값은?",-5√3/6,-2√3/3,-√3/2,-√3/3,√3/6,1
KSAT_2022_03_고3_기하,6,"함수 f(x)=2x²-3x+5에서 x의 값이 a에서 a+1까지 변할 때의 평균변화율이 7이다. lim(h→0) (f(a+2h)-f(a))/h의 값은? (단, a는 상수이다.)",6,8,10,12,14,3
KSAT_2022_03_고3_기하,9,"수직선 위를 움직이는 점 P의 시각 t(t≥0)에서의 속도 v(t)가 v(t) = 3t²+at 이다. 시각 t=0에서의 점 P의 위치와 시각 t=6에서의 점 P의 위치가 서로 같을 때, 점 P가 시각 t=0에서 t=6까지 움직인 거리는? (단, a는 상수이다.)",64,66,68,70,72,1
KSAT_2022_03_고3_기하,10,"두 함수 f(x)=x³+2x+k, g(x)=2x³-9x²+12x-2 에 대하여 함수 (g∘f)(x)의 최솟값이 2가 되도록 하는 실수 k의 최솟값은?",1,9/8,5/4,11/8,3/2,5
KSAT_2022_03_고3_기하,12,"a>2인 상수 a에 대하여 함수 f(x)를 f(x) = { x²-4x+3 (x≤2), -x²+ax (x>2) 라 하자. 최고차항의 계수가 1인 삼차함수 g(x)에 대하여 실수 전체의 집합에서 연속인 함수 h(x)가 다음 조건을 만족시킬 때, h(1)+h(3)의 값은? (가) x≠1, x≠a일 때, h(x) = g(x)/f(x) 이다. (나) h(1)=h(a)",15/6,-7/3,13/6,-2,-11/6,3
KSAT_2022_03_고3_기하,13,첫째항이 양수인 등차수열 {an}의 첫째항부터 제n항까지의 합을 Sn이라 하자. |S₃|=|S₁₁-3|을 만족시키는 모든 수열 {an}의 첫째항의 합은?,31/5,33/5,37/5,39/5,41/5,1
KSAT_2022_03_고3_기하,23,"초점이 F인 포물선 y²=8x 위의 점 P와 y축 사이의 거리가 3일 때, 선분 PF의 길이는?",4,5,6,7,8,2
KSAT_2022_03_고3_기하,24,"두 초점의 좌표가 (0,3), (0,-3)인 타원이 y축과 점 (0,7)에서 만날 때, 이 타원의 단축의 길이는?",4√6,4√7,8√2,12,4√10,5
KSAT_2022_03_고3_기하,25,"쌍곡선 4x²-8x-y²-6y-9=0의 점근선 중 기울기가 양수인 직선과 x축, y축으로 둘러싸인 부분의 넓이는?",19/4,21/4,23/4,25/4,27/4,4
KSAT_2022_03_고3_기하,27,"초점이 F인 포물선 y²=4px (p>0) 위의 점 중 제1사분면에 있는 점 P에서 준선에 내린 수선의 발 H에 대하여 선분 FH가 포물선과 만나는 점을 Q라 하자. 점 Q가 다음 조건을 만족시킬 때, 상수 p의 값은? (가) 점 Q는 선분 FH를 1:2로 내분한다. (나) 삼각형 PQF의 넓이는 8√3/3이다.",√2,√3,2,√5,√6,1
KSAT_2021_04_고3_미적분,3,"닫힌구간 [0, 4]에서 함수 f(x) = (1/3)^(x-2) + 1의 최댓값은? [3점]",2,4,6,8,10,5
KSAT_2021_04_고3_미적분,5,"함수 f(x)에 대하여 f'(x)=2x+4이고 f(-1)+f(1)=0일 때, f(2)의 값은? [3점]",9,10,11,12,13,3
KSAT_2021_04_고3_미적분,6,"양수 a에 대하여 함수 f(x) = sin(ax + pi/4)의 주기가 4pi일 때, f(pi)의 값은? [3점]",0,1/2,sqrt(2)/2,sqrt(3)/2,1,4
KSAT_2021_04_고3_미적분,7,"함수 f(x)=x^3-3x에서 x의 값이 1에서 4까지 변할 때의 평균변화율과 곡선 y=f(x) 위의 점 (k, f(k))에서의 접선의 기울기가 서로 같을 때, 양수 k의 값은? [3점]",sqrt(3),2,sqrt(5),sqrt(6),sqrt(7),5
KSAT_2021_04_고3_미적분,8,"함수 f(x)={ (x^2+3x+a)/(x-2) (x<2) , -x^2+b (x>=2) } 가 x=2에서 연속일 때, a+b의 값은? (단, a, b는 상수이다.) [3점]",1,2,3,4,5,1
KSAT_2021_04_고3_미적분,9,"두 함수 f(x), g(x)가 lim (x→infinity) {2f(x)-3g(x)}=1, lim (x→infinity) g(x)=infinity 를 만족시킬 때, lim (x→infinity) {4f(x)+g(x)}/{3f(x)-g(x)}의 값은? [4점]",1,2,3,4,5,2
KSAT_2021_04_고3_미적분,10,"수직선 위를 움직이는 점 P의 시각 t(t>0)에서의 속도 v(t)가 v(t) = 4t - 10 이다. 점 P의 시각 t=1에서의 위치와 점 P의 시각 t=k(k>1)에서의 위치가 서로 같을 때, 상수 k의 값은? [4점]",3,7/2,4,9/2,5,3
KSAT_2021_04_고3_미적분,11,"0 < x < 2pi일 때, 방정식 2cos^2x - sin(pi+x) - 2 = 0의 모든 해의 합은? [4점]",pi,3pi/2,2pi,5pi/2,3pi,3
KSAT_2021_04_고3_미적분,12,"닫힌구간 [0,3]에서 함수 f(x) = x^3-6x^2+9x+a의 최댓값이 12일 때, 상수 a의 값은? [4점]",2,4,6,8,10,4
KSAT_2021_04_고3_미적분,13,"두 양수 a, b(a<b)에 대하여 함수 f(x)를 f(x)=(x-a)(x-b)라 하자. ∫(from a to b)f(x)dx = -1/6 일 때, 곡선 y=f(x)와 x축으로 둘러싸인 부분의 넓이는? [4점]",9/2,5,11/2,6,13/2,2
KSAT_2021_04_고3_미적분,25,"수열 {an}에 대하여 ∑(n=1 to infinity) (an/n - 2) = 5일 때, lim (n→infinity) (2n^2+3nan)/(n^2+4)의 값은? [3점]",2,4,6,8,10,4
KSAT_2021_04_고3_미적분,26,"[MultiModal] 좌표평면에서 양의 실수 t에 대하여 직선 x=t가 두 곡선 y=e^(2x+k), y=e^(-3x+k)과 만나는 점을 각각 P, Q라 할 때, PQ=t를 만족시키는 실수 k의 값을 f(t)라 하자. 함수 f(t)에 대하여 lim (t→0+) e^(f(t))의 값은? [3점]",1/6,1/5,1/4,1/3,1/2,2
KSAT_2021_04_고3_미적분,27,"[MultiModal] 그림과 같이 곡선 y=xsinx 위의 점 P(t, tsint) (0 < t < pi)를 중심으로 하고 y축에 접하는 원이 선분 OP와 만나는 점을 Q라 하자. 점 Q의 x좌표를 f(t)라 할 때, lim (t→0+) f(t)/t^3의 값은? (단, O는 원점이다.) [3점]",1/4,sqrt(2)/4,1/2,sqrt(2)/2,1,3
KSAT_2025_06_고3_미적분,2,함수 f(x)=x^2-x+1에 대하여 lim (f(1+h)-f(1))/h 의 값은? [2점],1,2,3,4,5,1
KSAT_2025_06_고3_미적분,3,"수열 {a_n}에 대하여 ∑_(k=1)^7 a_k = 8일 때, ∑_(k=1)^7 (2a_k+1)의 값은? [3점]",21,22,23,24,25,3
KSAT_2025_06_고3_미적분,4,"함수 f(x) = {-x^2+a (x<3) 
 5x-a (x≥3) } 가 실수 전체의 집합에서 연속일 때, 상수 a의 값은? [3점]",10,11,12,13,14,3
KSAT_2025_06_고3_미적분,6,"두 양수 a, b에 대하여 함수 f(x)=acosbx+1의 최댓값이 8이고 주기가 π일 때, a+b의 값은? [3점]",15/2,8,17/2,9,19/2,4
KSAT_2025_06_고3_미적분,7,"다항함수 f(x)에 대하여 함수 g(x)를 g(x)=5x^2+xf(x)라 하자. f(3)=2, f'(3)=1일 때, g'(3)의 값은? [3점]",31,32,33,34,35,5
KSAT_2025_06_고3_미적분,9,"함수 f(x) = x^3+ax에 대하여 ∫_-3^3 f(x+1)f(x)dx = 36 + ∫_-3^3 f(x) dx 일 때, 상수 a의 값은? [4점]",1,2,3,4,5,2
KSAT_2025_06_고3_미적분,10,"실수 a(a>1)에 대하여 곡선 y=log_a(x+3)이 곡선 y=log_a(-x+3)과 만나는 점을 A, 곡선 y=log_a(x+3)이 x축과 만나는 점을 B, 곡선 y=log_a(-x+3)이 x축과 만나는 점을 C라 하자. 삼각형 ABC가 정삼각형일 때, a의 값은? [4점]",√3/6,√3/3,√3/2,4√3/3,5√3/2,1
KSAT_2025_06_고3_미적분,12,"다음 조건을 만족시키는 모든 수열 {a_n}에 대하여 a_4의 최댓값은? [4점]
(가) a_1 = a_3
(나) 모든 자연수 n에 대하여 (a_(n+1)-a_n+3)(a_(n+1)-2a_n)=0 이다.",9,12,15,18,21,2
KSAT_2025_06_고3_미적분,13,"[MultiModal] 그림과 같이 함수 f(x) = 3x^2-7x+2에 대하여 곡선 y=f(x)와 직선 y=-(1/2)x-(2/3) 및 y축으로 둘러싸인 영역을 A, 곡선 y=f(x)와 직선 y=-(1/2)x-(2/3)로 둘러싸인 영역을 B, 곡선 y=f(x)와 두 직선 y=-(1/2)x-(2/3), x=k(k>2)로 둘러싸인 영역을 C라 하자. (A의 넓이)+(C의 넓이)=(B의 넓이) 일 때, 상수 k의 값은? [4점]",29/12,2,31/12,8/3,11/3,4
KSAT_2025_06_고3_미적분,14,"[MultiModal] AB=2√7인 삼각형 ABC에서 선분 BC의 중점을 P, 선분 BC를 5:1로 내분하는 점을 Q라 하자. AQ=3√2, sin(∠QAP) : sin(∠APQ) = √2:3일 때, 삼각형 ABC의 외접원의 넓이는? [4점]",85π/9,88π/9,91π/9,94π/9,97π/9,2
KSAT_2025_06_고3_미적분,15,"상수 k와 f'(0) = 6인 삼차함수 f(x)에 대하여 함수 g(x) = { f(x)+k (x>1) 
 -f(x) (x≤1) } 이 다음 조건을 만족시킬 때, k+f(1/2)의 값은? [4점]
(가) 모든 실수 a에 대하여 lim_(x→a+) (g(x)-g(a))/(x-a) 의 값이 존재하고 그 값은 0 이하이다.
(나) x에 대한 방정식 g(x) = t의 서로 다른 실근의 개수가 2가 되도록 하는 실수 t의 최댓값은 13이다.",15/4,27/4,39/4,51/4,63/4,1
KSAT_2025_06_고3_미적분,25,"양수 a에 대하여 급수 ∑_(n=1)^∞ (a-3n)/n + (2n+6)/(n+a) 이 실수 S에 수렴할 때, a+S의 값은? [3점]",7,15/2,8,17/2,9,4
KSAT_2025_06_고3_미적분,26,함수 f(x) = e^(3x)-3e^(2x)+4e^x의 역함수를 g(x)라 하자. g'(a) = 1/8이 되도록 하는 실수 a에 대하여 a+f'(g(a))의 값은? [3점],11,12,13,14,15,2
KSAT_2025_06_고3_미적분,27,"[MultiModal] 그림과 같이 길이가 2인 선분 AB를 지름으로 하는 반원의 호 AB 위의 점 P에 대하여 ∠BAP=θ (π/4 < θ < π/2)라 하고, 점 P를 지나고 선분 AB에 평행한 직선이 호 AB와 만나는 점 중 P가 아닌 점을 Q라 하자. 사각형 ABQP의 넓이를 f(θ)라 하고, AP:BP = 1:3이 되도록 하는 θ의 값을 α라 할 때, f'(α)의 값은? [3점]",64/25,59/25,54/25,49/25,44/25,3
KSAT_2025_06_고3_미적분,28,"실수 전체의 집합에서 이계도함수를 갖는 함수 f(x)와 두 상수 a, b가 다음 조건을 만족시킬 때, ae^x의 값은? [4점]
(가) 모든 실수 x에 대하여 (f'(x))^2+(f(x))^3+ax+b=ln(x^2+x+5/2) 이다.
(나) f'(-3)f'(3) <0, f''(2)>0",1-3e,2-5e/3,1-e/3,e-2/3,7-e/3,1
KSAT_2022_03_고3_확률과 통계,5,"2π <θ<π인 θ에 대하여 cosθtanθ=½일 때, cosθ+tanθ의 값은? [3점]",-5√3/6,-2√3/3,-√3/2,√3/3,√3/6,1
KSAT_2022_03_고3_확률과 통계,6,"함수 f(x)=2x²-3x+5에서 x의 값이 a에서 a+1까지 변할 때의 평균변화율이 7이다. lim(h→0) (f(a+2h)-f(a))/h의 값은? (단, a는 상수이다.) [3점]",6,8,10,12,14,3
KSAT_2022_03_고3_확률과 통계,7,"[MultiModal] 그림과 같이 곡선 y=x²-4x+6 위의 점 A(3, 3)에서의 접선을 l이라 할 때, 곡선 y=x²-4x+6과 직선 l 및 y축으로 둘러싸인 부분의 넓이는? [3점]",26/3,9,28/3,29/3,10,2
KSAT_2022_03_고3_확률과 통계,8,"[MultiModal] 그림과 같이 양의 상수 a에 대하여 곡선 y=2cosax (0 ≤ x ≤ 2π/a)와 직선 y=1이 만나는 두 점을 각각 A, B라 하자. AB=8/π일 때, a의 값은? [3점]",π/3,5π/12,7π/12,π/2,2π/3,3
KSAT_2022_03_고3_확률과 통계,9,"수직선 위를 움직이는 점 P의 시각 t(t≥0)에서의 속도 v(t)가 v(t)=3t²+at이다. 시각 t=0에서의 점 P의 위치와 시각 t=6에서의 점 P의 위치가 서로 같을 때, 점 P가 시각 t=0에서 t=6까지 움직인 거리는? (단, a는 상수이다.) [4점]",64,66,68,70,72,1
KSAT_2022_03_고3_확률과 통계,10,"두 함수 f(x)=x³+2x+k, g(x)=2x³-9x²+12x-2에 대하여 (g∘f)(x)의 최솟값이 2가 되도록 하는 실수 k의 최솟값은? [4점]",1,9/8,5/4,11/8,3/2,5
KSAT_2022_03_고3_확률과 통계,11,"[MultiModal] 그림과 같이 두 상수 a, k에 대하여 직선 x=k가 두 곡선 y=2^(x-1)+1, y=log₂(x-a)와 만나는 점을 각각 A, B라 하고, 점 B를 지나고 기울기가 -1인 직선이 곡선 y=2^(x-1)+1과 만나는 점을 C라 하자. AB=8, BC=2√2일 때, 곡선 y=log₂(x-a)가 x축과 만나는 점 D에 대하여 사각형 ACDB의 넓이는? (단, 0<a<k) [4점]",14,13,12,11,10,5
KSAT_2022_03_고3_확률과 통계,12,"a>2인 상수 a에 대하여 함수 f(x)를 f(x) = { x²-4x+3 (x≤2) / -x²+ax (x>2) } 라 하자. 최고차항의 계수가 1인 삼차함수 g(x)에 대하여 실수 전체의 집합에서 연속인 함수 h(x)가 다음 조건을 만족시킬 때, h(1)+h(3)의 값은? [4점]
(가) x≠1, x≠a일 때, h(x) = g(x)/f(x) 이다.
(나) h(1)=h(a)",15/6,-7/3,13/6,-2,-11/6,3
KSAT_2022_03_고3_확률과 통계,13,첫째항이 양수인 등차수열 {an}의 첫째항부터 제n항까지의 합을 Sn이라 하자. |S₆|=|S₁₁|-3을 만족시키는 모든 수열 {an}의 첫째항의 합은? [4점],31/5,33/5,37/5,39/5,7,1
KSAT_2022_03_고3_확률과 통계,15,"[MultiModal] 그림과 같이 원에 내접하는 사각형 ABCD에 대하여 AB=BC=2, AD=3, ∠BAD=π/3이다. 두 직선 AD, BC의 교점을 E라 하자.
다음은 ∠AEB=θ일 때, sinθ의 값을 구하는 과정이다.
삼각형 ABD와 삼각형 BCD에서 코사인법칙을 이용하면 CD=(가)이다. 삼각형 EAB와 삼각형 ECD에서 ∠AEB는 공통, ∠EAB=∠ECD이므로 삼각형 EAB와 삼각형 ECD는 닮음이다. 이를 이용하면 ED=(나)이다. 삼각형 ECD에서 사인법칙을 이용하면 sinθ=(다)이다. 위의 (가), (나), (다)에 알맞은 수를 각각 p, q, r라 할 때, (p+q)×r의 값은? [4점]",√3/2,4√3/7,9√3/14,5√3/7,11√3/14,4
KSAT_2022_03_고3_확률과 통계,24,"6개의 숫자 1, 1, 2, 2, 2, 3을 일렬로 나열하여 만들 수 있는 여섯 자리의 자연수 중 홀수의 개수는? [3점]",20,30,40,50,60,2
KSAT_2022_03_고3_확률과 통계,25,"[MultiModal] A 학교 학생 5명, B 학교 학생 2명이 일정한 간격을 두고 원 모양의 탁자에 모두 둘러앉을 때, B 학교 학생끼리는 이웃하지 않도록 앉는 경우의 수는? (단, 회전하여 일치하는 것은 같은 것으로 본다.) [3점]",320,360,400,440,480,5
KSAT_2022_03_고3_확률과 통계,26,"[MultiModal] 그림과 같이 직사각형 모양으로 연결된 도로망이 있다. 이 도로망을 따라 A 지점에서 출발하여 P 지점을 지나 B 지점까지 최단 거리로 가는 경우의 수는? (단, 한 번 지난 도로를 다시 지날 수 있다.) [3점]",200,210,220,230,240,1
KSAT_2022_03_고3_확률과 통계,27,"[MultiModal] 그림과 같이 같은 종류의 책 8권과 이 책을 각 칸에 최대 5권, 5권, 8권을 꽂을 수 있는 3개의 칸으로 이루어진 책장이 있다. 이 책 8권을 책장에 남김없이 나누어 꽂는 경우의 수는? (단, 비어 있는 칸이 있을 수 있다.) [3점]",31,32,33,34,35,3
KSAT_2022_03_고3_확률과 통계,28,"세 명의 학생 A, B, C에게 서로 다른 종류의 사탕 5개를 다음 규칙에 따라 남김없이 나누어 주는 경우의 수는? (단, 사탕을 받지 못하는 학생이 있을 수 있다.) [4점]
(가) 학생 A는 적어도 하나의 사탕을 받는다.
(나) 학생 B가 받는 사탕의 개수는 2 이하이다.",167,170,173,176,179,4
KSAT_2024_04_고3_확률과 통계,4,"다항함수 f(x)에 대하여 lim (f(1+2h)-4)/h = 6일 때, f(1)+f'(1)의 값은? [3점]",5,6,7,8,9,8
KSAT_2024_04_고3_확률과 통계,5,"sin(-θ)+cos(π/2+θ)=5/3이고 cosθ < 0일 때, tanθ의 값은? [3점]",-5/3,-4/3,0,4/3,5/3,3
KSAT_2024_04_고3_확률과 통계,6,"함수 f(x)=x³+ax²+3a가 x=-2에서 극대일 때, 함수 f(x)의 극솟값은? (단, a는 상수이다.) [3점]",5,6,7,8,9,5
KSAT_2024_04_고3_확률과 통계,7,"다항함수 f(x)가 실수 전체의 집합에서 증가하고 f'(x) = {3x-f(1)}(x-1)을 만족시킬 때, f(2)의 값은? [3점]",3,4,5,6,7,2
KSAT_2024_04_고3_확률과 통계,8,"두 양수 a, b에 대하여 함수 f(x)=acosbx의 주기가 6π이고 닫힌구간 [π, 4π]에서 함수 f(x)의 최댓값이 1일 때, a+b의 값은? [3점]",5/3,11/6,2,13/6,7/3,5
KSAT_2024_04_고3_확률과 통계,9,"수열 {an}의 첫째항부터 제n항까지의 합을 Sn이라 하자. 모든 자연수 n에 대하여 an+1=1-4×Sn이고 a4 = 4일 때, a₁×a₅의 값은? [4점]",5,10,15,20,25,1
KSAT_2024_04_고3_확률과 통계,10,"실수 m에 대하여 수직선 위를 움직이는 두 점 P, Q의 시각 t(t ≥ 0)에서의 속도를 각각 v₁(t)=3t²+1, v2(t)=mt-4라 하자. 시각 t=0에서 t=2까지 두 점 P, Q가 움직인 거리가 같도록 하는 모든 m의 값의 합은? [4점]",3,4,5,6,7,5
KSAT_2024_04_고3_확률과 통계,11,"공차가 정수인 두 등차수열 {an}, {bn}과 자연수 m(m ≥ 3)이 다음 조건을 만족시킨다. (가) a₁-b₁=5 (나) am=bm, am+1 <bm+1 Σk=1 to m ak = 9일 때, Σk=1 to m bk의 값은? [4점]",-6,-5,-4,-3,-2,1
KSAT_2024_04_고3_확률과 통계,13,"두 상수 a, b(b>0)에 대하여 함수 f(x)를 f(x) = {2^(x+3)+b (x ≤ a), 2^(-x+5)+3b (x > a)}라 하자. 다음 조건을 만족시키는 실수 k의 최댓값이 4b+8일 때, a+b의 값은? (단, k>b) [4점] b<t<k인 모든 실수 t에 대하여 함수 y = f(x)의 그래프와 직선 y=t의 교점의 개수는 1이다.",9,10,11,12,13,5
KSAT_2024_04_고3_확률과 통계,14,"최고차항의 계수가 1인 삼차함수 f(x)와 실수 t에 대하여 곡선 y = f(x) 위의 점 (t, f(t))에서의 접선의 y절편을 g(t)라 하자. 두 함수 f(x), g(t)가 다음 조건을 만족시킨다. |f(k)|+|g(k)|=0을 만족시키는 실수 k의 개수는 2이다. 4f(1)+2g(1)=-1일 때, f(4)의 값은? [4점]",46,49,52,55,58,2
KSAT_2024_04_고3_확률과 통계,15,"첫째항이 자연수인 수열 {an}이 모든 자연수 n에 대하여 an+1 = {an/3 (an이 3의 배수인 경우), (an²+5)/3 (an이 3의 배수가 아닌 경우)}를 만족시킬 때, a₄ + a₅ = 5가 되도록 하는 모든 a₁의 값의 합은? [4점]",63,66,69,72,75,3
KSAT_2024_04_고3_확률과 통계,23,"두 사건 A, B에 대하여 P(A∪B)=5/9, P(A)+P(B)=4×P(A∩B)일 때, P(A∩B)의 값은? [2점]",1/5,1/4,1/3,2/5,1/9,4
KSAT_2024_04_고3_확률과 통계,25,"4≤x≤ y ≤ z ≤ w ≤ 12를 만족시키는 짝수 x, y, z, w의 모든 순서쌍 (x, y, z, w)의 개수는? [3점]",70,74,78,82,86,1
KSAT_2024_04_고3_확률과 통계,26,"두 집합 X= {1, 2, 3, 4, 5}, Y= {1, 2, 3, 4}에 대하여 다음 조건을 만족시키는 함수 f: X→ Y의 개수는? [3점] (가) f(1)+f(2)=4 (나) 1은 함수 f의 치역의 원소이다.",145,150,155,160,165,5
KSAT_2024_04_고3_확률과 통계,27,"다음 조건을 만족시키는 10 이하의 자연수 a, b, c, d의 모든 순서쌍 (a, b, c, d)의 개수는? [3점] (가) a×b×c×d=108 (나) a, b, c, d 중 서로 같은 수가 있다.",32,36,40,44,48,3
KSAT_2021_09_고3_확률과 통계,4,"함수 f(x) = {2x+a (x≤-1), x²-5x-a (x>-1)}이 실수 전체의 집합에서 연속일 때, 상수 a의 값은? [3점]",1,2,3,4,5,4
KSAT_2021_09_고3_확률과 통계,5,"함수 f(x)=2x^3+3x²-12x+1의 극댓값과 극솟값을 각각 M, m이라 할 때, M+m의 값은? [3점]",13,14,15,16,17,3
KSAT_2021_09_고3_확률과 통계,6,"π/2 < θ < π인 θ에 대하여 sinθ/(1-sinθ) - sinθ/(1+sinθ) = 4일 때, cosθ의 값은? [3점]",-√3/3,-1/3,0,1/3,√3/3,1
KSAT_2021_09_고3_확률과 통계,7,"수열 {an}은 a1=-4이고, 모든 자연수 n에 대하여 ∑(k=1 to n) (ak+1-ak)/(akak+1) = 1/n 을 만족시킨다. a13의 값은? [3점]",-9,-7,-5,-3,-1,4
KSAT_2021_09_고3_확률과 통계,8,"삼차함수 f(x)가 lim(x→0) f(x)/x = 1, lim(x→1) f(x)/(x-1) = 1을 만족시킬 때, f(2)의 값은? [3점]",4,6,8,10,12,2
KSAT_2021_09_고3_확률과 통계,9,"수직선 위를 움직이는 점 P의 시각 t(t>0)에서의 속도 v(t)가 v(t) = -4t^3 + 12t^2 이다. 시각 t=k에서 점 P의 가속도가 12일 때, 시각 t=3k에서 t=4k까지 점 P가 움직인 거리는? (단, k는 상수이다.) [4점]",23,25,27,29,31,4
